Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 812 Participant 1,1,-0.753692048,-0.066261392,-0.833689859,0.522753812,0.085771541,2.412027962,1.614121001,0.110467185,0.610783005,0.363138052,6.369417964,-0.456090579,-1.223539285,-0.346618761,-0.062787533,-0.069151967,0.323827957,1.376276981,-0.031615173,-0.307340777,-2.538834995,2.080651029,0.284634189,-0.12743644,1.080012078,2.053054702,-0.277148723,-0.077207505,-0.025743987,1.323047568,-1.352151639,0.079877159,0.211566738,1.58783175,1.110707633,1.615610821,-0.412283675,1.15397514,0.948103843,1.842632859,1.983233925,0.886948821,0.750237394,2.003255892,-1.171431937,2.3379414,-0.788931616,1.273537819,0.419985493,3.279109005,-1.313471148,2.083698617,1.698664792,0.995741973,0.836892909,0.175744025,0.385966228,0.764239982,-1.402258684,0.062838602,-0.384113242,-0.855579602,-0.32407108,-0.467681139,0.461801961,-0.512136865,-0.479274409
Experiment 812 Participant 1,1,-0.616910501,-0.050152888,-0.189144277,-0.063189697,0.135729245,-0.606687393,-0.166551938,-0.102948028,-0.490541923,0.319606535,-0.128104151,-0.068153565,0.087196059,-0.268354324,1.21666936,-0.057170907,-0.062658799,-0.386160167,-0.021541371,0.373051208,-0.120057952,-0.064849591,-0.127213426,1.35161767,-0.158091866,0.210157326,-0.330964171,-0.139104732,0.392010702,-0.694317942,0.588376936,-0.541770904,0.262187988,-0.913998949,-0.49494592,0.10376727,-0.220711751,0.098191432,-0.484006545,0.294349425,1.295742754,1.580922248,-0.045400976,-0.111745717,-0.567242169,-0.393547725,-0.567155589,1.034453466,0.901548389,0.822464226,0.770416526,1.53366173,-0.698955628,0.738208307,1.076741584,0.121561874,-0.160874005,-0.379743938,-0.318034687,-0.140224747,-0.421527584,-0.569844333,-0.092324658,0.25257082,-0.206625319,-0.982396005,-0.790769774
Experiment 812 Participant 1,1,-0.014229236,-0.035611675,0.005271706,-0.077515759,0.113987162,-0.044107894,-1.006186007,0.072292583,-0.853417912,-0.027543796,-0.102119971,0.97347484,0.96365743,-0.269543663,0.570644702,-0.065046095,-0.04024472,0.288423704,0.001947622,-0.4388311,-0.659394061,-0.263985402,-0.340601657,-0.873467307,-0.434573292,-0.137551455,-0.302604967,-0.072112784,-0.252899714,0.186272384,-0.32046173,-0.836795368,-0.344952545,-0.068531691,0.352710141,1.39461771,0.860941398,0.283185275,0.30882757,0.527705051,-0.882025888,1.049154408,0.215273754,0.240824445,0.589497873,-0.142103999,-0.043200988,-0.095975302,0.007734227,-0.35521961,0.577799665,0.753180586,-0.338927459,-0.304253225,-0.438938046,0.018269356,-0.903461275,-0.285561749,-0.156381981,-0.134944911,-0.208936815,-0.050055024,0.513686024,-0.132086756,-0.983295857,-0.349894551,-0.480445406
Experiment 812 Participant 1,1,1.191867017,-0.00043999,0.144047963,-0.113087198,0.102365898,-0.053623367,1.39515783,0.316025018,-1.060114034,1.132932881,-0.121937371,0.763618501,0.679433636,-0.283827568,0.239234136,0.110685102,0.290472279,1.116504021,0.04714019,0.254769883,0.008650877,-0.062443982,1.744323884,0.656423933,-0.137060804,1.225331827,-0.287354249,-0.114903178,0.468156224,-0.885152962,1.104605933,-0.716338385,-1.112741314,-0.383759914,0.514478786,0.106583973,-1.658730708,-1.160696573,0.439572536,0.955816648,1.252776936,-0.21930879,0.667398103,-0.475465624,0.519202902,0.632332107,1.363856262,0.775920763,0.854494166,0.614166959,0.75755943,0.350472,0.805244063,1.868862714,1.965919413,0.106052749,0.864060246,0.456326001,-0.063380667,-0.34721202,-0.439286694,-0.4559565,0.053531385,-0.734039538,-0.260284892,0.389941085,0.614733967
Experiment 812 Participant 1,0,0.049128957,1.549461382,-1.351138341,1.002851764,0.114296199,-0.085198209,-0.862890233,1.16049134,1.727562958,0.761435038,-1.832932479,0.789711452,-1.022903982,-0.320147553,0.751280054,0.832263318,-1.183081461,-1.092272234,-0.06540823,0.319826857,-0.158984102,1.069722736,0.589827723,0.02973124,-0.241713296,0.14029633,-0.307443074,-0.140913518,-1.086234212,-0.539557943,0.643994778,0.767565819,1.105002201,1.205690127,-0.513037364,-1.497944932,-1.338724285,-1.380049848,-2.567456508,-1.203962742,-2.860857873,2.443704835,-0.038291731,-1.344882066,-2.639997487,-2.763878144,1.242386688,-2.941592098,2.239259684,-0.503955925,-2.351026378,-2.025753406,-3.116516736,0.938300227,-1.574566951,-0.003478157,1.378212132,1.46729623,0.403122969,-0.66609254,-0.992178315,-0.249342133,-0.850697992,-0.073782752,-0.364376149,0.480306706,-0.725822728
Experiment 812 Participant 1,0,-1.52404752,-0.046231702,-1.513072607,-0.555820106,0.102596242,-0.096815107,-0.272638626,0.007910726,0.448100829,1.423356884,-0.110920234,1.472673191,0.244294264,-0.295196803,0.225016998,-0.083920574,0.606155984,0.200613794,-0.042818873,0.07411407,0.169475991,0.268495095,0.777794921,-0.358544533,1.054879113,-0.69228011,-0.297630236,-0.079948655,0.04952607,-0.654713222,1.37055775,0.875458809,1.630434759,-0.361411371,0.156571234,-1.235961613,1.368114402,-2.384408958,2.146751778,0.551734765,0.729938805,0.956658827,-0.418047622,-0.08350456,-1.185133028,0.035728914,0.517717651,1.3957727,-1.343577071,0.080931864,1.178447286,-2.051478001,-0.281945016,0.49671433,0.420425309,0.050559485,0.330771035,-0.152878363,0.302603731,-0.338662602,-0.811454039,-1.142268955,0.343347038,0.751827695,0.098828064,-0.371485062,0.872048559
Experiment 812 Participant 1,0,-0.764948351,-0.042812175,-0.170143431,-0.352448264,0.090768456,-0.125782829,-0.660139014,-1.087590211,0.709042663,1.939364521,-0.181262401,-0.110094169,-0.892216189,-0.300664771,-0.107830717,-0.822370433,0.467024286,0.287766353,-0.224830047,-2.116129311,-0.125388498,-0.177492604,0.93925385,0.500651493,-0.109462406,-0.781868288,-0.774820848,-0.098359169,0.38652741,-0.790096817,-0.313837042,-0.534101591,1.115537018,-0.913956718,-0.160472617,-0.062427137,-0.235006673,-0.044734482,0.633831055,0.465917838,-0.559133993,-0.860159654,-1.725182555,-1.395055273,0.771157853,0.053239076,0.347363609,-1.148391572,-1.130603908,-0.37568434,0.22954092,-0.274731191,-0.004981685,0.034933241,0.552541281,-0.763989398,0.456754506,0.36388215,0.162567813,-0.336724761,-0.420833895,-0.561325585,-0.579376056,-0.427854586,-0.485229875,2.131776978,0.92992142
Experiment 812 Participant 1,0,-0.446693402,1.715088959,0.104649254,-1.002005713,0.096397511,-0.115753902,0.527993632,0.577492481,0.829295909,-0.369761499,0.004415052,-0.34541637,-0.257568571,-0.695735835,-0.102876242,-0.075465095,1.141564702,-1.785783448,-0.120731337,-0.354095859,-0.432107869,0.290260703,-0.656001763,0.760754757,2.114719809,1.276494364,-0.321646627,-0.135989662,0.379021066,0.712813529,0.348104983,0.363481452,0.424764242,-0.265075634,-0.313086203,1.20241524,-0.727496451,-0.456910454,0.195829107,-0.304569909,-0.080479582,0.283945122,-1.267556935,-1.253376711,1.418264781,-2.119810718,-0.154148093,0.648105959,1.126158858,0.242761191,-1.144615674,-0.554854758,0.319240157,-0.066313782,-1.273418376,0.093914932,-1.381757631,-0.896822796,0.195022428,2.738150734,2.199248528,2.866597634,2.107714192,0.782093959,1.857147511,-0.207718377,0.825926485
Experiment 812 Participant 1,0,0.699962178,-1.185055422,-0.793248636,-0.289301648,0.082767449,-1.090765943,-0.615435292,-0.105753579,-0.429153157,0.843873482,-0.665888204,-0.04048607,0.094203037,-0.298474924,0.853212471,-0.090478439,-2.47551793,-1.119199569,-0.050424197,0.162125597,0.206750171,0.030923195,-0.39477503,0.37226572,0.683315767,-0.182097439,-0.300167726,-0.147973752,-0.706743931,0.472994572,1.116497408,-0.241809794,-0.80277251,-0.614477561,1.483885419,1.731791494,-0.016044783,-0.994683282,-0.682664423,0.67632472,0.636620937,-1.102142161,-0.269888267,-0.756568987,0.66669917,0.157064756,-0.689236394,0.790396751,-0.961681849,-0.580951943,0.017664729,-0.037240309,-0.076462465,-0.426507693,-0.061283164,0.065082918,-1.356239367,0.231117293,-0.54029113,-0.378505416,-0.575962662,-0.022437888,-2.096805914,-0.625267532,-0.232201013,1.692630226,-1.284067677
Experiment 812 Participant 1,0,-0.445462303,-0.511136856,0.240128538,-0.205056898,0.108169873,-0.117583509,-1.573510651,-0.813716233,-0.534767114,-1.555737624,-0.161677767,0.898694965,-0.08901689,1.194451761,0.906547914,-0.063889091,0.267775341,0.735405406,0.002419878,0.685841935,-1.878087788,-1.679381518,-0.948411873,-1.582998307,-0.878862811,0.195464826,-0.286271397,-0.103037532,0.761841436,1.025896314,0.849546123,0.920486229,-0.508117784,-0.332983316,0.342195391,0.806485357,-0.989248923,0.913525581,0.525496637,-0.179550533,0.083366174,-0.091397867,-0.996113978,-1.263026252,-0.292147038,0.397052225,-1.447851089,-1.479624268,-1.009904642,-0.303067423,-0.856510962,-0.594658789,-0.403882384,-0.443645216,-0.085280354,0.187513939,0.414244005,0.375523714,5.157868897,4.907300427,3.460666822,3.015383348,2.559701431,2.21570902,1.094305625,-1.097156981,1.089198103
Experiment 812 Participant 1,0,0.307577275,-0.259330248,0.026764432,-0.306095597,0.087745569,-0.096039181,-0.526419867,0.210926946,1.509911357,0.042779176,-0.135997015,0.325906961,1.851144255,-0.293508135,1.423146958,-0.305663672,-0.578042101,-2.160502208,-0.04996084,1.350987202,-0.023500425,0.239563092,0.324719603,0.143812337,0.006995899,0.685689759,-2.056485769,-0.076816279,0.964543912,0.988814951,0.036591038,-0.13385848,-0.697789671,-1.005472468,-0.69475871,-0.882936262,-0.815578618,-0.901469678,0.046756716,1.192083895,-1.08735448,-1.594008887,-0.483954996,-1.022362409,0.268059359,0.55117792,-0.43732384,-0.362745079,-0.719150908,0.6000066,-1.929733596,-1.735234815,0.08083432,0.053074919,-2.927460657,0.127459395,0.865998257,-0.443088075,-0.153251705,-0.194637132,-0.701011749,-0.749522894,-0.25221919,-0.82312897,0.406587288,-0.927547394,0.57508369
Experiment 812 Participant 1,0,1.10212555,2.657860329,1.532724538,0.239897977,3.748438857,-0.092232317,1.429756811,0.926486825,0.030254048,-0.339225717,-0.164788744,-0.299733146,-0.617985038,-0.279976177,-0.695322081,0.486803233,1.718637764,0.63788769,-0.072108326,0.972081461,0.0421374,0.18191688,0.588926371,0.985889464,0.413072442,0.62679627,-0.330429325,-0.097632438,-0.480805445,-0.014803556,-0.002872674,-1.27679908,-1.298220138,1.705845692,0.553441698,0.716101831,-0.284729591,1.054399103,-1.04148903,-0.379876624,-0.380842894,-0.642260106,-0.02630619,-0.345055718,0.123740748,-0.488566992,0.203784922,-0.68715214,-0.486344793,0.55181328,-0.091939602,0.143764413,0.057887583,-0.21360214,0.300420029,2.544106288,0.006944263,-0.557473863,0.055379154,-0.387642932,-0.556567325,-1.031534972,-0.224952196,-0.44539613,-2.455339905,0.126034603,-1.574105792
Experiment 812 Participant 1,0,0.426847696,-2.717594708,-0.006311219,-2.106130492,0.092787318,-0.103432595,0.069568402,0.130725333,-0.736572898,-0.221451407,-0.253367073,-1.254746836,0.533506491,-0.268869397,-0.866861841,-0.06365884,0.152579184,0.133244033,-0.028757174,0.187350797,0.270044628,-0.309496223,-0.410233513,0.190090046,0.562822862,0.167507265,0.041508418,-1.574953754,0.39083062,-0.923009214,2.769157136,-0.274790438,0.468905965,2.187465224,-1.179153892,-1.546677598,0.983098013,-0.557973572,0.127286722,-0.413186391,-0.887041499,-1.930742927,-0.74054606,-1.154247247,-2.815554204,-2.281875589,-3.20104304,-2.071299736,-0.557017791,0.628346515,0.469313434,-0.289601317,0.465756951,-1.772083699,-2.334714373,-0.133427405,-2.359514439,-3.526142193,-0.259344848,-0.013370168,0.567557691,0.151361694,0.485391505,-1.18901799,-0.189884195,0.90271276,0.160395988
Experiment 812 Participant 1,0,-0.278957666,-0.049406149,-1.147920218,-0.461711434,0.080526696,-0.087167886,-0.321184382,0.904050959,1.086118443,0.157367733,-0.193380696,-1.403212218,-1.960048531,-0.374866202,-1.548406591,-0.084829134,0.411101466,-1.911913912,-3.373894178,-2.818215203,-2.315622019,1.037754094,-2.154007175,-0.970229901,0.535690244,1.177769355,1.315156461,-0.067718522,-0.455406769,2.430584101,-2.480296655,-1.308767829,1.084148157,3.213704461,0.632840444,-2.459943207,-0.873157271,-0.562407184,1.088047321,2.435965089,-1.550646214,1.88033767,-1.041697832,-1.44952583,0.472274033,-0.020487239,-0.291544582,0.241085325,0.136070011,0.290473433,-1.079652607,0.21536878,-0.356581104,-0.180651103,0.650281086,0.018094631,-0.536120793,0.268200125,0.04190648,0.276193551,0.84881816,-0.024267991,0.118666108,-1.008091641,-0.103435307,1.333104815,0.687354068
Experiment 812 Participant 1,0,0.235075184,0.288821959,-0.030443879,-0.590127363,0.069099408,-0.074392877,-0.054359875,-0.638291016,0.894881525,-0.323362982,-0.113653688,1.383980657,0.497711826,-0.238172673,-0.210353366,-0.629369577,0.210779893,-0.250943016,-0.100693281,-1.063535337,-0.856733106,0.447685556,0.24851918,1.215263919,1.128149177,0.895998346,-0.305112245,-1.218081398,0.420959893,0.943351046,-1.393515702,-3.336688104,-2.74469886,-1.216061691,1.942642823,-0.480773988,3.623191808,-2.166029469,-0.995859035,-2.308935583,-0.239413712,0.226229867,-1.173719551,0.756561522,-0.003046152,-0.268363824,1.574654374,-0.06153786,-1.040327295,-1.736265344,0.772312026,1.706715209,-0.886459097,0.9523297,-0.659585622,-0.001093304,-1.401321813,-0.720891572,-0.359880915,-0.051081879,-0.82329678,-0.653515085,0.061344803,0.973953871,0.128570719,-0.824332044,-1.015393569
Experiment 812 Participant 1,0,0.581214222,-0.056183406,-0.412577208,-0.503246128,0.128954371,-0.091772487,-0.303580896,-0.528448513,0.613491413,-0.075593045,-0.798034066,-0.465350655,-0.606419106,0.212871753,0.016910132,0.264261177,0.181872933,0.403134565,-0.136269099,-2.825909517,1.873954226,1.619765683,-1.830812931,-1.474601516,0.048966382,0.674640179,1.01251397,-0.07150194,-0.532364941,0.963765587,-0.810947417,-1.822382869,0.12301323,2.123741036,-1.701294208,-0.138180051,-1.151642591,1.396202689,0.961262687,-1.713498168,-0.478997622,-1.091066838,-1.277618132,-1.767854819,-0.076428731,-1.782026339,1.374069106,-1.240879955,-2.941176303,1.488317527,1.120301255,-2.086438014,-3.239986768,-1.424859323,-0.346796372,0.10687762,2.010126576,-0.73404119,-0.393835409,-0.673605964,-0.912414195,0.156605873,-0.171007947,-1.464089904,-0.182448576,-1.823188397,-0.003540404
Experiment 812 Participant 1,0,-0.642705165,-0.076727685,-0.709671663,0.179990795,0.12134082,-1.950237137,-1.350744496,-1.177792709,-0.246873095,0.869560065,-0.142621359,-0.732954069,-0.312374418,-0.341816441,-0.453348959,2.09918824,-2.567543547,-1.299699192,-0.210883142,-0.846430541,-0.647554162,-1.718175559,-1.594754728,-2.522877471,-2.024019867,1.74355,-0.268975618,-0.124619205,0.314712999,-4.849488509,-1.511709944,-0.918746293,-2.767340203,-0.386783716,-3.117651393,-0.140730748,-3.598667633,-2.062542264,-2.43604659,-1.867484254,-1.586998499,0.334357173,-0.2579635,-0.544878663,-0.689145059,-1.597081788,0.482566289,-0.354519544,-0.871843257,-1.124499092,-0.522672897,-0.641609481,0.028243101,0.782299681,2.252095537,3.556503748,-0.058388751,1.434561908,-0.368110614,-0.765640243,-1.18172925,-0.382272106,1.726748981,2.11327162,1.400772216,0.257850976,-0.37318484
Experiment 766 Participant 0,1,-0.590001535,-0.042331147,0.285643516,-0.265241933,-1.022029668,1.082162747,0.624325825,0.186980195,-0.453251214,0.307261379,0.057933791,1.941484482,1.405488515,-0.201987487,-0.401469884,-0.423588944,-0.422009344,0.348334077,0.098955157,-0.635434412,0.057101005,0.25404304,0.017732474,-0.263307105,0.631903167,-0.209640757,0.52267222,-0.138484779,1.109074302,0.649099932,0.680252625,0.476283649,0.233977004,0.476843763,0.254804359,0.800947768,-0.377923623,0.01841258,0.063375825,0.00504468,0.263668906,-0.634650957,-1.08981295,-0.966673875,-0.033050787,0.116182592,-0.551506662,0.475978146,0.135963274,-0.386262805,-0.35615278,0.309962983,-0.486876925,0.286620071,0.555177494,0.061141142,-0.047112453,0.094699257,-0.284295119,0.804809808,0.46000172,0.675539023,1.171427033,1.335198797,0.661374975,0.46807259,-0.27510126
Experiment 766 Participant 0,1,0.026259073,-0.242608425,-0.062819526,0.607806352,-0.812422459,-0.011425386,-0.941110318,0.834418336,0.007180183,-0.70325243,0.173156699,-0.92043429,-1.1170205,0.705432062,-0.654977222,0.210402501,-0.410705503,-0.141467424,0.731133708,-0.653828257,0.102189704,0.899618451,-0.849984307,0.973900068,-1.04300473,0.373280865,-0.844929317,0.979915956,-1.375498736,0.234605631,0.10185906,0.217446775,0.494758588,0.65947769,1.235840561,-0.377835724,0.002729327,1.707891052,-4.85480538,2.510992366,-1.809905726,-0.81943005,-1.131779599,-0.383259185,0.55257454,0.473612428,-0.639753637,-0.456969275,0.002662302,0.124667282,0.536237817,0.793195307,-0.071059439,0.109336053,-0.03954849,-0.435115716,0.050647069,-0.018370281,0.432194314,-0.129179507,-0.132921041,-0.106645002,0.354762549,1.372741471,1.145639739,-0.234136214,0.328677692
Experiment 766 Participant 0,1,0.08527153,0.341996372,-0.432367624,1.286950626,-0.579910786,0.479006583,0.465313567,0.183822822,-0.216583025,-0.752278962,0.708306509,1.206166229,0.507095754,-0.714804433,0.523239622,-0.106540836,-0.210836038,0.63800674,-0.593136504,0.507327977,0.067058371,0.03045053,-0.120033189,0.259657861,-0.238091576,-0.632252631,-0.006350802,-0.644976294,-0.315257681,-0.127088748,0.404000848,0.303163798,0.258090964,1.285604372,-0.315329937,-0.235914019,0.453440368,0.017948527,0.059152765,0.130156072,0.62823954,0.467006321,0.512147352,-0.055554148,-0.584490003,-0.215531011,0.467266578,0.926223831,1.395992776,1.573007517,2.09364136,1.753117945,-0.064468822,-2.14186751,1.35406844,0.057240823,0.864138626,0.033613152,-0.117462345,0.137201276,0.673770475,0.05144051,0.39212094,0.691725541,0.899666292,-0.124268574,0.549976061
Experiment 766 Participant 0,1,0.462289255,0.17928834,0.403085551,-0.214654269,0.186225937,-0.503421368,0.900084199,0.073195892,0.052948594,-0.171093091,0.877013753,-0.899441827,0.21776358,-0.048767228,-0.194204536,-1.049903128,-1.570642694,0.189764221,0.064300186,0.170478756,0.041219706,-0.85453658,-0.386146725,0.436883706,-0.326545265,-0.289296926,-0.648331351,0.380905414,-0.11924178,0.030039536,0.04589375,1.191172371,-0.045998777,2.115386487,1.022377467,-0.300022832,0.458273869,0.528608421,0.056093862,1.286614802,-0.020433784,-1.464190918,1.416858552,0.226681927,0.587886905,1.254197271,-0.523562616,-0.516657531,-0.252466592,0.250502091,-0.295249081,0.17294331,0.32124789,-0.877915044,-0.036822729,0.055063805,0.099711091,-1.190970617,-0.24603111,0.524772295,0.033074469,0.309268941,1.324156069,-0.042876106,-0.521076915,-0.39154813,-1.025669008
Experiment 766 Participant 0,1,0.172661631,-0.661595879,-0.052440016,-0.142524725,-0.294147336,-0.545247611,0.274240566,-1.437363581,0.945630628,0.775730828,1.400834813,1.307567368,-0.845711155,0.134513304,0.13130461,-0.046435556,0.997584787,0.369970254,-0.343657622,-1.379813413,0.328343835,0.026936654,-0.244698274,0.588653631,-0.595901485,-0.553659573,0.532927522,0.1211445,-0.042351285,0.695556404,0.633094979,-0.234785706,-0.319097525,0.341307783,1.036335615,0.56323065,0.803121386,-0.003366112,0.056109747,-0.625103471,-1.333938502,0.947684037,1.146624584,0.414184322,-0.277508123,0.816962585,1.080948078,1.554703714,-0.219027717,-0.95741472,1.743448811,-2.600666518,-0.060556724,0.39877575,-0.047212126,-0.468167713,-0.073568418,-0.267246366,-0.046699599,0.514427977,0.701798764,0.692093173,1.055958289,0.326088863,0.454666512,-0.051637542,-0.002727033
Experiment 766 Participant 0,1,-0.281293842,-0.201009196,0.860956536,0.42633161,-0.115357789,0.301994861,-0.577432933,-0.492700025,0.353902847,0.243277492,-0.096995303,-0.252663466,0.076651446,-0.177923992,0.175915518,-0.673038806,0.050546076,-0.310146722,0.16081885,0.95384474,-0.046108647,0.236963112,-0.532019067,-0.535923033,0.148042087,-0.23442318,0.228853999,-0.199986384,0.144012411,1.114917878,0.172781939,0.151948991,-0.481070983,0.62711444,1.059507152,1.318262264,-0.775448659,0.001853917,0.049378195,0.899391955,-0.684709752,-1.036558947,-0.063104866,-0.663801364,1.002875661,1.144583071,-0.484134102,-0.134328798,-0.021800322,0.080305153,-0.263431767,0.100457399,-0.056902144,-1.181112559,1.389454367,0.054229953,-1.244901217,-0.783828199,0.626313096,0.776742524,0.444696291,-0.072146051,0.359877291,0.996180913,0.200280206,-0.06727467,-0.593425996
Experiment 766 Participant 0,1,0.014264003,0.944419934,-0.485120151,-0.488795041,1.45221041,0.182799921,0.866134844,1.249814973,0.932655687,0.288294785,1.228048757,0.662384036,-0.205461877,0.543210017,-0.652803736,-0.869820717,0.653578553,-0.316272962,1.530790427,1.067520705,0.066217803,0.095230247,0.935571265,-0.287751415,-2.797897652,-2.111638174,-0.239714417,-0.373500568,0.709227887,0.304486727,-0.162550711,0.047254852,-0.086397027,-0.459532567,-0.205635208,0.047752065,-0.950522651,-0.036790987,0.044895871,1.121654079,2.15654946,1.079662411,-0.482613723,0.503130029,1.069967655,0.136949433,-0.279313733,0.417207314,1.090871109,1.236089391,1.073190099,0.611102931,-0.065131136,0.103360108,0.631509521,0.609075663,-0.58837796,-0.778563424,1.760299001,-0.819194289,-1.53856856,-1.211589411,0.187619437,-1.000787507,-1.856110169,-0.220899712,-1.16406183
Experiment 766 Participant 0,1,-0.142430082,-0.204234164,0.05408228,0.272935162,0.703933577,0.043235832,0.700136566,1.607727055,0.416805857,0.491983834,-2.347849549,-2.555090567,1.327168627,1.339306271,2.12003364,2.255875105,-1.767105145,1.067271589,1.995115605,0.151741439,0.069361635,-0.899383645,0.658379663,0.378647573,0.695745516,-1.381949484,-0.426173473,-0.512687032,-2.000073401,0.918378533,-0.152604113,0.069336368,-0.054295852,0.710702112,1.190206284,1.506450134,0.506657428,-0.150826002,0.056632698,0.077632232,-1.014959967,-1.400991344,0.68062922,0.502418895,0.372328705,-0.116740503,0.772127578,0.527311501,-0.123581958,0.600309086,-0.264892331,0.24356773,-0.029312031,-0.444711913,-0.03219114,2.361275681,-1.849299106,1.585913521,-0.970291829,2.786042965,3.266095853,2.036711956,2.450711449,1.704836405,0.337065142,-0.630961656,-0.854316286
Experiment 766 Participant 0,1,-0.206904175,-0.89387561,0.208229761,-0.007549036,1.093473645,0.223289428,0.607036244,-0.200161872,0.1288691,-0.067416497,-1.556188996,0.825311117,-3.086862037,-1.293528,-0.156350075,-0.371337694,0.124745976,0.356653158,0.156923102,-0.397274762,0.090125284,0.640954881,0.498777656,-0.241125306,0.5831397,0.247501339,0.025413027,-1.257238441,-0.479505102,-0.134556557,-1.023293755,-2.109904187,-1.997776161,0.350310999,0.194054738,-0.66420827,-0.669520092,0.119448765,0.027652136,0.279483324,0.464086794,-0.123157889,0.367001143,0.75425018,-0.372482874,-0.651478742,-0.762401027,0.824292332,-0.207711962,-0.310201125,0.944594186,0.632947264,-0.21235498,-0.072794961,-0.038451296,0.080071463,1.021395131,0.752962885,-0.6369086,-0.099119455,0.505856617,0.693386272,1.2748932,1.022822662,-0.431951109,1.080241292,-0.740230942
Experiment 766 Participant 0,1,0.182799489,-0.775873078,0.403132707,-0.097012005,0.370198305,-0.088153726,0.741932809,0.233695405,-0.323151309,0.427341125,1.176603559,0.932357278,1.156041291,1.070898825,0.502244419,-0.060934096,-1.001052631,0.395911181,0.436445876,0.593038192,0.071846446,-0.161506355,-0.118467569,0.474396932,0.143179844,0.093923055,1.506828852,-0.030363064,1.34941536,-3.549003824,-4.835155631,-1.252013314,-0.124955719,-1.694822737,-2.408871113,-3.169673269,-0.77211904,0.603395117,1.751222348,0.726499055,1.307373641,1.255116627,1.256157925,1.382590876,0.233918946,0.851715318,-0.848699448,1.029135761,-0.241567648,0.942271114,0.921812405,0.88833442,-0.078205677,0.455952842,-0.195008079,-1.697280061,1.558789273,1.911636076,0.822220535,-1.154088906,-0.291913514,0.112919934,0.950754975,1.385982496,0.762181014,0.799377856,-0.809177727
Experiment 766 Participant 0,1,1.513809864,0.251490813,0.880151409,2.313744489,-0.341321933,1.625693043,0.283652403,0.170866175,-1.413307617,-1.344755937,-1.166671686,0.96312895,-0.246959622,-0.738788821,0.979183228,-1.195929047,0.750548677,-0.345503455,1.554376841,0.405149388,0.124302111,-0.259506133,-0.493242002,0.167350643,-0.591795532,0.687396587,0.100787702,-0.027163881,-0.226173318,-0.070257766,0.373086018,0.062292988,-0.054960939,2.231469831,0.525011644,-0.451622386,-1.055246982,0.000412775,0.121742309,-0.24478958,0.736315577,-0.237504347,0.626562539,-0.154366661,0.269502509,0.325837505,0.661739465,0.76377776,-0.188388313,0.125224604,-0.451157904,0.538351604,0.742256138,0.247630071,-0.038686507,0.05842545,0.729249066,1.362940058,0.448063108,-3.151263845,0.478245438,0.571128746,-0.103620065,0.678165855,0.69364284,0.259706578,-0.174720738
Experiment 766 Participant 0,1,-0.040159285,1.257234922,2.571304245,1.003900597,0.547866118,0.794593407,1.327099731,-0.354304439,-1.688382896,0.320691477,1.088643042,1.254059494,-0.676550884,0.668519974,1.031421843,1.165639923,-0.9014894,0.157526241,-1.964212692,1.673409645,0.053624911,0.636238172,0.920697679,1.484923846,-1.496496121,-0.924021478,2.058680042,1.778669023,-1.795837489,-0.332602681,0.362702083,-0.858873935,-0.072911659,0.284336679,-0.466893813,0.644541322,0.439334622,0.00610958,0.052017455,0.593828668,1.109811296,1.89666263,-0.416584267,0.69047312,-0.113260078,0.743339769,1.298810673,1.51699696,2.2354103,1.629996739,-0.168974686,-2.060479018,2.645546634,-3.260198192,-1.019623037,-2.278675501,-1.404297144,-1.23715541,-0.963580494,2.007322467,1.746425004,2.190974696,0.019850535,0.397357337,0.144417331,0.57681054,-0.014219602
